72.0,55.0,82.0
52.0,111.0,233.0
78.0,124.0,72.0
61.0,97.0,79.0
54.0,104.0,60.0
69.0,149.0,56.0
74.0,151.0,179.0
89.0,168.0,212.0
6.0,133.0,106.0
73.0,127.0,207.0
56.0,76.0,70.0
89.0,94.0,227.0
50.0,161.0,195.0
46.0,138.0,108.0
68.0,121.0,231.0
28.0,154.0,108.0
47.0,135.0,225.0
76.0,47.0,89.0
53.0,164.0,85.0
71.0,128.0,91.0
64.0,86.0,222.0
54.0,85.0,194.0
30.0,171.0,196.0
59.0,147.0,57.0
17.0,144.0,195.0
57.0,98.0,220.0
59.0,98.0,31.0
64.0,172.0,47.0
75.0,152.0,31.0
87.0,131.0,15.0
66.0,113.0,234.0
54.0,154.0,49.0
78.0,57.0,90.0
54.0,68.0,85.0
10.0,118.0,95.0
20.0,120.0,181.0
73.0,106.0,231.0
47.0,121.0,39.0
71.0,48.0,82.0
27.0,105.0,175.0
52.0,121.0,31.0
57.0,143.0,182.0
11.0,153.0,89.0
56.0,169.0,76.0
38.0,170.0,97.0
13.0,124.0,77.0
47.0,114.0,54.0
26.0,165.0,57.0
20.0,130.0,160.0
27.0,97.0,86.0
22.0,123.0,212.0
26.0,91.0,176.0
13.0,124.0,168.0
57.0,107.0,56.0
32.0,160.0,95.0
51.0,86.0,197.0
61.0,143.0,38.0
48.0,151.0,204.0
51.0,77.0,215.0
44.0,175.0,80.0
20.0,132.0,199.0
47.0,113.0,207.0
72.0,142.0,36.0
74.0,78.0,33.0
31.0,103.0,199.0
27.0,136.0,193.0
53.0,150.0,211.0
58.0,65.0,52.0
42.0,97.0,72.0
27.0,151.0,208.0
80.0,164.0,34.0
16.0,145.0,194.0
19.0,119.0,185.0
22.0,152.0,80.0
24.0,154.0,196.0
56.0,99.0,216.0
53.0,140.0,75.0
14.0,141.0,108.0
78.0,153.0,206.0
64.0,128.0,60.0
64.0,90.0,47.0
15.0,136.0,105.0
73.0,92.0,212.0
79.0,85.0,224.0
88.0,161.0,98.0
72.0,147.0,176.0
67.0,89.0,89.0
48.0,58.0,120.0
25.0,116.0,49.0
41.0,71.0,162.0
21.0,114.0,100.0
11.0,135.0,105.0
79.0,43.0,205.0
34.0,174.0,180.0
33.0,146.0,200.0
36.0,155.0,69.0
46.0,64.0,176.0
58.0,143.0,180.0
11.0,151.0,176.0
71.0,148.0,50.0
52.0,106.0,197.0
72.0,146.0,90.0
37.0,163.0,188.0
44.0,78.0,66.0
14.0,122.0,87.0
25.0,158.0,61.0
59.0,55.0,96.0
36.0,126.0,55.0
76.0,139.0,99.0
20.0,156.0,102.0
89.0,171.0,176.0
51.0,70.0,182.0
62.0,87.0,217.0
96.0,76.0,235.0
33.0,97.0,66.0
42.0,147.0,115.0
46.0,175.0,189.0
66.0,93.0,84.0
69.0,120.0,47.0
18.0,124.0,193.0
25.0,151.0,193.0
38.0,140.0,53.0
14.0,151.0,176.0
49.0,160.0,194.0
36.0,136.0,87.0
25.0,121.0,117.0
76.0,161.0,46.0
60.0,83.0,196.0
46.0,72.0,172.0
77.0,154.0,204.0
19.0,163.0,193.0
65.0,117.0,223.0
64.0,68.0,36.0
52.0,118.0,190.0
25.0,99.0,163.0
55.0,63.0,184.0
34.0,77.0,157.0
28.0,127.0,211.0
75.0,122.0,73.0
16.0,120.0,112.0
29.0,132.0,223.0
14.0,130.0,104.0
44.0,129.0,219.0
10.0,130.0,86.0
75.0,83.0,84.0
26.0,115.0,100.0
18.0,147.0,62.0
34.0,168.0,74.0
45.0,164.0,185.0
18.0,136.0,210.0
91.0,190.0,60.0
36.0,148.0,69.0
33.0,84.0,164.0
15.0,119.0,103.0
33.0,167.0,178.0
13.0,135.0,104.0
48.0,180.0,167.0
66.0,186.0,74.0
57.0,166.0,207.0
17.0,139.0,102.0
16.0,136.0,204.0
67.0,43.0,190.0
50.0,91.0,231.0
19.0,104.0,80.0
70.0,148.0,51.0
37.0,155.0,69.0
33.0,87.0,198.0
65.0,165.0,185.0
9.0,146.0,80.0
13.0,147.0,88.0
59.0,82.0,35.0
55.0,61.0,105.0
49.0,68.0,185.0
62.0,166.0,208.0
67.0,76.0,32.0
61.0,133.0,109.0
52.0,151.0,211.0
41.0,95.0,67.0
67.0,122.0,38.0
55.0,148.0,33.0
64.0,75.0,196.0
19.0,120.0,178.0
21.0,129.0,166.0
52.0,70.0,88.0
47.0,170.0,68.0
75.0,176.0,91.0
68.0,131.0,79.0
64.0,160.0,40.0
14.0,123.0,95.0
16.0,138.0,75.0
17.0,129.0,104.0
68.0,93.0,65.0
79.0,63.0,58.0
60.0,46.0,157.0
21.0,128.0,93.0
63.0,163.0,77.0
19.0,112.0,104.0
20.0,113.0,101.0
36.0,173.0,197.0
59.0,67.0,198.0
65.0,89.0,201.0
54.0,91.0,82.0
64.0,176.0,202.0
29.0,161.0,76.0
64.0,74.0,73.0
86.0,170.0,90.0
73.0,59.0,48.0
17.0,123.0,207.0
39.0,140.0,54.0
39.0,111.0,93.0
61.0,166.0,193.0
55.0,121.0,205.0
68.0,58.0,57.0
39.0,162.0,51.0
17.0,125.0,193.0
66.0,117.0,199.0
40.0,118.0,40.0
52.0,156.0,69.0
29.0,137.0,122.0
58.0,167.0,97.0
23.0,115.0,199.0
67.0,69.0,71.0
18.0,115.0,168.0
29.0,127.0,211.0
50.0,78.0,219.0
17.0,121.0,85.0
42.0,85.0,181.0
19.0,126.0,55.0
67.0,84.0,42.0
33.0,143.0,41.0
85.0,115.0,228.0
43.0,62.0,177.0
61.0,56.0,111.0
66.0,147.0,40.0
59.0,134.0,230.0
19.0,108.0,83.0
78.0,115.0,193.0
26.0,119.0,185.0
31.0,172.0,175.0
47.0,69.0,86.0
41.0,71.0,95.0
32.0,136.0,194.0
12.0,137.0,95.0
60.0,56.0,111.0
43.0,175.0,191.0
45.0,63.0,85.0
56.0,169.0,57.0
14.0,151.0,190.0
35.0,119.0,81.0
66.0,99.0,228.0
20.0,106.0,188.0
21.0,116.0,200.0
17.0,137.0,97.0
9.0,142.0,192.0
43.0,124.0,65.0
57.0,166.0,172.0
21.0,149.0,186.0
21.0,145.0,108.0
18.0,119.0,105.0
24.0,103.0,170.0
35.0,136.0,85.0
35.0,148.0,70.0
28.0,125.0,172.0
30.0,161.0,98.0
75.0,112.0,38.0
62.0,166.0,60.0
52.0,73.0,183.0
27.0,125.0,174.0
16.0,121.0,195.0
77.0,127.0,176.0
52.0,177.0,185.0
35.0,145.0,96.0
56.0,54.0,196.0
88.0,167.0,175.0
24.0,101.0,194.0
31.0,76.0,109.0
41.0,157.0,75.0
16.0,127.0,58.0
61.0,65.0,203.0
41.0,172.0,169.0
56.0,138.0,206.0
23.0,101.0,91.0
40.0,106.0,228.0
24.0,117.0,86.0
73.0,115.0,34.0
37.0,165.0,176.0
