89.7147,303.8735,327.6881
92.6662,296.1305,221.5713
54.548,298.2681,212.4396
94.8411,260.438,216.9644
63.8885,269.734,195.6309
52.658,303.7977,214.9
71.3127,243.0875,178.7324
60.2895,255.3549,339.2539
95.7258,290.9053,156.2889
99.6091,278.5241,226.0708
96.1698,284.3646,348.6667
100.1327,279.5062,210.5475
48.8243,269.0763,233.9225
82.9091,254.5382,192.705
61.335,295.6236,324.513
41.1997,263.8497,229.6458
93.2101,286.3567,166.5317
87.5737,273.8938,305.5128
97.585,298.8701,194.1193
71.9364,270.4417,356.687
47.1203,298.4673,217.9059
94.1809,249.5963,365.8675
95.0975,280.6349,199.5791
74.3542,309.8623,321.9608
77.9482,299.4255,203.2332
80.4274,299.5631,332.4714
67.7373,305.5042,320.3697
50.6152,296.595,206.1589
73.7853,199.1172,181.8169
104.0119,293.0479,219.8809
62.9198,273.4163,196.3605
84.256,251.872,170.9894
71.8038,295.8685,219.8056
82.9232,253.8158,157.2425
103.8749,298.8854,324.2661
53.4562,261.6583,226.9992
42.3016,276.745,205.339
97.1526,304.4436,180.1907
78.7539,306.7255,201.0494
81.4221,303.0302,193.0353
79.9969,275.6187,198.9478
51.3108,236.5729,313.8066
47.0669,261.421,307.1224
65.0512,262.551,165.0373
79.604,266.5383,358.6855
79.0685,224.5714,177.8141
90.7163,278.1025,354.4493
79.5728,238.1331,202.6269
70.0222,300.4607,225.9531
48.6851,295.75,204.3843
79.7867,227.2793,348.7982
59.3125,289.907,210.1138
69.2987,264.1503,183.1538
81.8842,282.0862,344.2572
77.531,269.4273,174.6839
52.9244,254.8203,311.0786
71.4967,308.7086,213.7086
96.0857,248.6233,365.9119
78.4093,276.7102,175.2313
63.9441,285.9441,240.3379
69.3896,270.6533,332.1059
88.6477,251.6134,193.7487
39.3191,264.817,230.5118
85.1045,229.0658,157.5546
59.3254,229.7117,184.8806
94.7188,295.3157,191.5706
71.5591,250.3258,191.1161
86.7532,249.7955,371.3338
85.6689,274.8668,305.4684
61.4167,294.5521,184.3935
49.7744,283.2526,311.4962
78.3015,295.1159,321.7736
91.3774,302.9573,318.6281
58.9217,239.0668,316.3984
84.6601,296.6583,169.6791
56.4455,305.5048,215.718
71.6254,297.0153,177.8794
85.0014,239.122,157.9666
53.2224,292.0022,195.4588
79.8877,295.7084,203.4136
67.3424,292.8287,300.0638
57.7399,258.8819,208.924
46.2352,259.2658,203.4667
67.2181,217.5474,191.8391
75.8403,305.0062,197.4996
83.7663,279.4874,307.0636
52.9705,300.0764,225.0961
40.7072,270.3492,213.8511
63.0193,236.9128,184.5163
38.0578,264.92,218.6765
69.2346,290.9467,299.2431
76.9923,242.8601,357.1337
81.0503,288.4729,351.2241
44.4727,275.7095,215.3983
52.084,250.2645,313.1265
77.1168,281.5209,306.9761
95.613,308.9789,195.4426
92.0532,262.4777,362.5027
55.8496,243.4355,202.4116
109.0438,261.9643,360.6737
81.0738,307.672,181.8834
46.0129,264.2113,304.2555
53.5356,281.3179,309.7641
97.9312,290.5809,203.6315
96.0725,300.0844,316.0304
83.0547,308.6455,328.3752
90.6411,290.169,321.0838
94.299,277.3146,310.791
51.6969,283.5732,241.3902
103.4713,296.0511,343.5218
80.0634,261.2039,159.6127
45.5104,257.7523,318.2298
99.049,285.3728,314.9332
76.9923,242.8601,357.1337
90.4189,282.9251,309.6105
64.0268,274.4019,345.5841
59.1583,278.8062,235.24
87.5418,310.0481,212.6998
65.6609,302.8694,312.3125
52.8203,275.2946,244.5289
77.9116,237.4179,175.3593
82.3861,295.5081,226.1738
78.0883,229.1684,178.4984
83.5504,250.0206,179.2745
42.2614,282.5598,313.366
103.9421,289.7496,322.8983
94.0357,274.1141,228.1209
101.8574,293.5008,317.2553
90.48,308.3065,180.0127
65.084,277.1354,172.5064
90.6419,295.5005,180.647
75.5237,297.9248,325.2808
44.4969,275.7039,216.3087
61.3694,271.9035,315.6763
80.5677,274.7657,184.4255
75.5498,305.0743,186.5743
96.912,290.6271,200.9006
56.7996,306.5267,193.8216
68.696,276.6739,237.147
62.2454,217.8898,325.6332
