77.0,305.0,357.0
87.0,296.0,237.0
41.0,300.0,229.0
88.0,252.0,228.0
51.0,268.0,209.0
38.0,306.0,231.0
59.0,239.0,188.0
41.0,251.0,368.0
93.0,286.0,160.0
94.0,275.0,241.0
84.0,282.0,380.0
95.0,274.0,223.0
32.0,263.0,255.0
74.0,247.0,203.0
45.0,300.0,353.0
23.0,260.0,248.0
89.0,279.0,173.0
74.0,272.0,332.0
94.0,296.0,206.0
54.0,274.0,389.0
31.0,300.0,234.0
82.0,240.0,400.0
90.0,276.0,211.0
58.0,316.0,351.0
68.0,300.0,218.0
65.0,303.0,362.0
53.0,310.0,349.0
36.0,298.0,221.0
61.0,189.0,189.0
99.0,291.0,235.0
50.0,272.0,211.0
78.0,243.0,178.0
60.0,296.0,237.0
76.0,247.0,163.0
93.0,299.0,355.0
37.0,257.0,245.0
25.0,274.0,219.0
94.0,303.0,189.0
69.0,310.0,215.0
74.0,304.0,207.0
70.0,272.0,212.0
32.0,229.0,338.0
27.0,258.0,333.0
53.0,262.0,173.0
61.0,269.0,389.0
67.0,218.0,186.0
77.0,279.0,386.0
67.0,231.0,218.0
59.0,303.0,244.0
33.0,297.0,218.0
63.0,221.0,379.0
46.0,290.0,226.0
57.0,263.0,194.0
66.0,285.0,374.0
68.0,265.0,184.0
34.0,250.0,336.0
61.0,311.0,230.0
85.0,237.0,400.0
69.0,274.0,185.0
50.0,285.0,261.0
53.0,273.0,359.0
80.0,242.0,206.0
21.0,261.0,249.0
77.0,218.0,160.0
44.0,220.0,192.0
90.0,292.0,202.0
59.0,245.0,203.0
71.0,249.0,404.0
73.0,273.0,332.0
50.0,298.0,199.0
31.0,282.0,340.0
63.0,297.0,350.0
80.0,302.0,349.0
41.0,232.0,340.0
79.0,297.0,179.0
43.0,309.0,234.0
63.0,298.0,188.0
78.0,231.0,162.0
39.0,294.0,208.0
70.0,294.0,219.0
52.0,295.0,325.0
43.0,252.0,224.0
30.0,253.0,217.0
53.0,208.0,202.0
66.0,307.0,212.0
70.0,278.0,334.0
38.0,302.0,243.0
23.0,265.0,229.0
48.0,229.0,194.0
20.0,260.0,235.0
54.0,293.0,325.0
60.0,241.0,389.0
65.0,293.0,382.0
27.0,273.0,232.0
33.0,245.0,338.0
62.0,282.0,334.0
92.0,308.0,207.0
79.0,259.0,395.0
40.0,236.0,214.0
99.0,254.0,396.0
75.0,310.0,196.0
26.0,261.0,330.0
35.0,280.0,337.0
94.0,289.0,217.0
85.0,301.0,346.0
70.0,311.0,358.0
78.0,290.0,350.0
83.0,273.0,339.0
35.0,283.0,262.0
92.0,296.0,376.0
74.0,257.0,167.0
25.0,253.0,346.0
88.0,283.0,343.0
59.0,241.0,389.0
78.0,281.0,338.0
46.0,277.0,378.0
45.0,275.0,255.0
82.0,311.0,227.0
51.0,307.0,339.0
36.0,274.0,265.0
66.0,233.0,185.0
73.0,296.0,245.0
66.0,223.0,188.0
75.0,241.0,188.0
22.0,282.0,343.0
93.0,288.0,353.0
86.0,268.0,242.0
91.0,293.0,347.0
86.0,307.0,189.0
54.0,278.0,184.0
87.0,291.0,188.0
60.0,300.0,354.0
28.0,272.0,232.0
44.0,272.0,340.0
73.0,272.0,195.0
66.0,306.0,198.0
92.0,287.0,212.0
45.0,311.0,209.0
55.0,273.0,256.0
43.0,209.0,349.0
77.0,248.0,184.0
78.0,291.0,173.0
62.0,297.0,211.0
60.0,291.0,334.0
48.0,311.0,219.0
54.0,286.0,208.0
64.0,315.0,231.0
66.0,308.0,350.0
28.0,244.0,348.0
59.0,266.0,378.0
51.0,231.0,378.0
37.0,294.0,334.0
25.0,273.0,233.0
27.0,268.0,323.0
71.0,313.0,201.0
35.0,299.0,234.0
36.0,245.0,345.0
53.0,305.0,202.0
81.0,305.0,349.0
76.0,267.0,215.0
39.0,312.0,226.0
91.0,273.0,228.0
84.0,277.0,392.0
49.0,287.0,354.0
63.0,303.0,365.0
30.0,248.0,343.0
81.0,226.0,214.0
62.0,294.0,239.0
89.0,287.0,208.0
90.0,284.0,384.0
87.0,257.0,167.0
97.0,301.0,213.0
21.0,272.0,341.0
47.0,309.0,231.0
56.0,305.0,345.0
55.0,207.0,197.0
24.0,247.0,243.0
34.0,245.0,359.0
101.0,283.0,388.0
22.0,257.0,233.0
64.0,308.0,201.0
32.0,277.0,348.0
74.0,273.0,388.0
29.0,291.0,224.0
37.0,255.0,355.0
96.0,287.0,232.0
51.0,289.0,366.0
79.0,309.0,201.0
98.0,268.0,398.0
52.0,210.0,201.0
84.0,266.0,243.0
74.0,286.0,234.0
69.0,253.0,394.0
62.0,302.0,226.0
33.0,259.0,242.0
62.0,297.0,350.0
54.0,227.0,210.0
33.0,278.0,216.0
32.0,299.0,235.0
49.0,231.0,195.0
83.0,234.0,155.0
76.0,308.0,370.0
45.0,296.0,198.0
85.0,281.0,336.0
55.0,291.0,190.0
96.0,267.0,340.0
61.0,300.0,357.0
59.0,301.0,354.0
75.0,275.0,394.0
63.0,197.0,180.0
31.0,268.0,263.0
56.0,219.0,178.0
37.0,264.0,201.0
96.0,296.0,223.0
29.0,243.0,338.0
25.0,274.0,250.0
43.0,278.0,208.0
80.0,274.0,379.0
75.0,277.0,342.0
38.0,247.0,347.0
55.0,305.0,346.0
38.0,293.0,209.0
97.0,279.0,382.0
98.0,308.0,183.0
51.0,314.0,227.0
93.0,303.0,216.0
90.0,294.0,346.0
26.0,265.0,357.0
64.0,217.0,186.0
49.0,255.0,374.0
23.0,257.0,340.0
61.0,280.0,209.0
56.0,292.0,375.0
30.0,287.0,358.0
101.0,298.0,352.0
42.0,289.0,370.0
84.0,303.0,201.0
57.0,290.0,329.0
49.0,297.0,375.0
29.0,244.0,236.0
89.0,294.0,371.0
82.0,232.0,216.0
81.0,287.0,233.0
24.0,273.0,335.0
47.0,291.0,346.0
34.0,270.0,260.0
46.0,253.0,192.0
81.0,301.0,213.0
81.0,239.0,211.0
48.0,276.0,360.0
84.0,286.0,349.0
47.0,217.0,371.0
67.0,308.0,375.0
24.0,275.0,250.0
95.0,291.0,355.0
68.0,292.0,200.0
89.0,269.0,340.0
47.0,298.0,210.0
60.0,206.0,220.0
52.0,199.0,350.0
47.0,282.0,231.0
42.0,299.0,344.0
20.0,266.0,249.0
62.0,220.0,379.0
95.0,293.0,205.0
58.0,239.0,199.0
65.0,306.0,212.0
50.0,224.0,191.0
26.0,268.0,223.0
29.0,273.0,332.0
58.0,173.0,237.0
57.0,245.0,176.0
55.0,314.0,352.0
57.0,282.0,182.0
83.0,286.0,351.0
87.0,301.0,345.0
37.0,284.0,365.0
69.0,212.0,221.0
57.0,268.0,374.0
71.0,287.0,387.0
88.0,314.0,206.0
49.0,190.0,348.0
65.0,226.0,187.0
43.0,253.0,359.0
59.0,241.0,169.0
40.0,279.0,339.0
52.0,289.0,369.0
61.0,309.0,335.0
56.0,277.0,201.0
81.0,308.0,235.0
49.0,225.0,191.0
45.0,294.0,248.0
40.0,267.0,255.0
83.0,250.0,400.0
31.0,284.0,356.0
40.0,294.0,354.0
99.0,280.0,359.0
35.0,262.0,356.0
94.0,268.0,344.0
28.0,250.0,245.0
