66.0,139.0,211.0
72.0,131.0,27.0
23.0,123.0,62.0
73.0,139.0,105.0
55.0,165.0,166.0
20.0,143.0,184.0
33.0,136.0,218.0
50.0,114.0,237.0
76.0,176.0,76.0
77.0,103.0,235.0
25.0,133.0,55.0
78.0,59.0,93.0
76.0,154.0,97.0
46.0,79.0,103.0
66.0,76.0,95.0
24.0,115.0,178.0
42.0,168.0,169.0
73.0,62.0,81.0
65.0,169.0,84.0
76.0,177.0,48.0
56.0,93.0,214.0
13.0,133.0,187.0
68.0,184.0,216.0
74.0,177.0,42.0
58.0,148.0,78.0
62.0,138.0,115.0
61.0,66.0,207.0
40.0,129.0,220.0
56.0,78.0,212.0
26.0,158.0,68.0
59.0,148.0,76.0
12.0,128.0,112.0
33.0,177.0,192.0
14.0,125.0,113.0
20.0,136.0,183.0
67.0,147.0,45.0
59.0,164.0,222.0
35.0,169.0,76.0
75.0,166.0,202.0
13.0,133.0,174.0
43.0,64.0,102.0
39.0,66.0,86.0
63.0,124.0,37.0
65.0,120.0,42.0
27.0,88.0,104.0
46.0,165.0,61.0
44.0,168.0,194.0
56.0,137.0,34.0
60.0,88.0,89.0
62.0,154.0,104.0
33.0,160.0,217.0
58.0,126.0,65.0
25.0,116.0,196.0
22.0,104.0,171.0
47.0,85.0,51.0
76.0,59.0,78.0
37.0,175.0,204.0
52.0,109.0,208.0
29.0,100.0,178.0
62.0,71.0,83.0
32.0,80.0,91.0
47.0,120.0,224.0
59.0,180.0,73.0
71.0,163.0,176.0
50.0,187.0,188.0
24.0,124.0,116.0
24.0,157.0,207.0
32.0,136.0,65.0
68.0,136.0,217.0
31.0,105.0,65.0
66.0,112.0,235.0
31.0,114.0,56.0
74.0,180.0,183.0
37.0,161.0,64.0
27.0,161.0,175.0
31.0,104.0,199.0
54.0,100.0,67.0
45.0,168.0,171.0
37.0,135.0,45.0
68.0,139.0,27.0
50.0,116.0,214.0
73.0,186.0,203.0
33.0,147.0,104.0
62.0,133.0,98.0
62.0,137.0,48.0
39.0,167.0,48.0
51.0,69.0,110.0
19.0,126.0,177.0
16.0,124.0,174.0
49.0,159.0,97.0
64.0,150.0,176.0
23.0,129.0,199.0
51.0,165.0,181.0
45.0,116.0,55.0
12.0,129.0,159.0
36.0,151.0,209.0
25.0,129.0,101.0
65.0,137.0,36.0
35.0,144.0,192.0
49.0,107.0,48.0
25.0,139.0,176.0
53.0,64.0,94.0
32.0,132.0,45.0
56.0,180.0,183.0
59.0,166.0,169.0
62.0,99.0,234.0
44.0,83.0,189.0
19.0,145.0,78.0
30.0,145.0,71.0
25.0,159.0,70.0
67.0,143.0,109.0
49.0,114.0,211.0
82.0,56.0,80.0
18.0,124.0,72.0
43.0,159.0,40.0
21.0,159.0,180.0
77.0,156.0,99.0
20.0,129.0,73.0
64.0,126.0,96.0
67.0,158.0,210.0
70.0,139.0,225.0
19.0,130.0,198.0
41.0,177.0,196.0
32.0,145.0,53.0
66.0,169.0,91.0
43.0,103.0,225.0
73.0,63.0,69.0
26.0,114.0,193.0
32.0,152.0,208.0
24.0,149.0,196.0
24.0,105.0,85.0
70.0,68.0,107.0
52.0,71.0,88.0
24.0,127.0,180.0
69.0,172.0,44.0
54.0,76.0,212.0
37.0,136.0,85.0
48.0,96.0,204.0
41.0,166.0,188.0
30.0,137.0,209.0
23.0,151.0,66.0
26.0,134.0,179.0
42.0,97.0,62.0
16.0,112.0,103.0
72.0,138.0,103.0
75.0,175.0,218.0
46.0,65.0,111.0
37.0,121.0,220.0
72.0,63.0,92.0
38.0,170.0,202.0
22.0,151.0,62.0
64.0,122.0,235.0
40.0,125.0,73.0
31.0,146.0,54.0
41.0,76.0,174.0
20.0,127.0,177.0
23.0,156.0,179.0
75.0,137.0,109.0
76.0,146.0,168.0
51.0,112.0,205.0
17.0,134.0,156.0
30.0,160.0,210.0
37.0,101.0,95.0
67.0,78.0,224.0
9.0,126.0,94.0
14.0,145.0,169.0
25.0,97.0,175.0
56.0,98.0,92.0
61.0,63.0,84.0
56.0,171.0,74.0
44.0,133.0,228.0
34.0,133.0,99.0
62.0,133.0,233.0
27.0,103.0,101.0
58.0,154.0,197.0
38.0,84.0,181.0
55.0,72.0,197.0
19.0,143.0,184.0
64.0,136.0,103.0
46.0,151.0,57.0
43.0,135.0,229.0
44.0,164.0,181.0
35.0,101.0,189.0
47.0,76.0,200.0
48.0,178.0,189.0
67.0,152.0,175.0
56.0,149.0,99.0
39.0,166.0,71.0
66.0,171.0,211.0
49.0,102.0,42.0
75.0,157.0,91.0
70.0,140.0,101.0
50.0,128.0,197.0
52.0,173.0,202.0
28.0,145.0,65.0
34.0,143.0,185.0
45.0,152.0,97.0
30.0,110.0,97.0
68.0,174.0,182.0
27.0,96.0,185.0
29.0,122.0,219.0
26.0,142.0,100.0
30.0,93.0,86.0
74.0,190.0,205.0
43.0,174.0,180.0
26.0,137.0,189.0
72.0,148.0,39.0
79.0,155.0,159.0
32.0,152.0,90.0
41.0,103.0,66.0
53.0,68.0,196.0
32.0,102.0,81.0
53.0,145.0,51.0
60.0,144.0,64.0
29.0,150.0,187.0
22.0,158.0,179.0
35.0,134.0,59.0
42.0,167.0,213.0
19.0,153.0,63.0
17.0,121.0,110.0
74.0,147.0,172.0
61.0,135.0,114.0
46.0,115.0,60.0
52.0,100.0,71.0
30.0,143.0,179.0
44.0,99.0,44.0
77.0,179.0,73.0
48.0,71.0,103.0
30.0,132.0,55.0
54.0,75.0,200.0
40.0,114.0,198.0
38.0,126.0,197.0
81.0,175.0,88.0
15.0,111.0,102.0
71.0,140.0,112.0
65.0,75.0,85.0
20.0,147.0,205.0
36.0,88.0,198.0
24.0,137.0,90.0
60.0,122.0,239.0
21.0,128.0,199.0
56.0,137.0,233.0
46.0,101.0,91.0
64.0,166.0,183.0
60.0,128.0,32.0
72.0,173.0,56.0
36.0,170.0,206.0
27.0,118.0,180.0
12.0,136.0,83.0
47.0,117.0,69.0
46.0,108.0,203.0
54.0,177.0,83.0
54.0,106.0,225.0
69.0,142.0,80.0
66.0,134.0,35.0
52.0,173.0,48.0
26.0,159.0,197.0
71.0,139.0,227.0
46.0,119.0,75.0
25.0,149.0,194.0
79.0,125.0,245.0
60.0,81.0,53.0
45.0,84.0,211.0
58.0,148.0,101.0
15.0,144.0,187.0
18.0,149.0,194.0
60.0,131.0,209.0
24.0,115.0,196.0
57.0,166.0,226.0
48.0,151.0,78.0
78.0,159.0,99.0
44.0,134.0,214.0
43.0,131.0,217.0
23.0,137.0,177.0
26.0,128.0,97.0
40.0,88.0,202.0
66.0,159.0,53.0
17.0,153.0,185.0
48.0,143.0,45.0
42.0,120.0,43.0
56.0,122.0,206.0
55.0,106.0,218.0
34.0,171.0,75.0
80.0,56.0,83.0
25.0,161.0,188.0
39.0,174.0,181.0
37.0,170.0,172.0
76.0,177.0,174.0
73.0,113.0,227.0
16.0,140.0,193.0
61.0,173.0,171.0
32.0,164.0,168.0
42.0,138.0,231.0
50.0,165.0,181.0
75.0,64.0,93.0
80.0,154.0,161.0
34.0,81.0,191.0
59.0,124.0,49.0
57.0,174.0,74.0
49.0,71.0,189.0
